id,continent,region,whoRegion,admin0,admin0Id,admin0Fip,admin0Iso2,admin0Iso3,admin1,admin1Id,admin2,admin2Id,admin3Id,iusAdm,iusName,iuId,iuCode,year,endemicity,popReq,popTrg,popTreat,cov,epiCov,mdaScheme,endemicityId,popTot,popPreSAC,popSAC,popAdult,cumMda,mda,effMda,mdaN,effMdaN,epiMda,epiEffMda,epiMdaN,epiEffMdaN
58568,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Gogrial East,44384,0,ADM2,Gogrial East,44384,SSD0457944384,2018,Endemic (MDA not delivered),174391,0,0,0,0,Not delivered,1,174391,20753,46737,100624,0,0,0,0,0,0,0,0,0
58569,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Gogrial East,44384,0,ADM2,Gogrial East,44384,SSD0457944384,2019,Endemic (MDA not delivered),174548,0,0,0,0,Not delivered,1,174548,20771,46779,100714,0,0,0,0,0,0,0,0,0
58570,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Gogrial East,44384,0,ADM2,Gogrial East,44384,SSD0457944384,2020,Endemic (MDA not delivered),162433,0,0,0,0,Not delivered,1,162433,19330,43532,93724,0,0,0,0,0,0,0,0,0
58571,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Gogrial East,44384,0,ADM2,Gogrial East,44384,SSD0457944384,2021,Endemic (under MDA),166334,137256,133652,97.37,80.35,ALB+IVM,2,166334,19794,44578,95975,1,1,1,1,1,1,1,1,1
58572,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Gogrial East,44384,0,ADM2,Gogrial East,44384,SSD0457944384,2022,Endemic (under MDA),172325,148510,146130,98.4,84.8,ALB+IVM,2,172325,19076,53231,95279,2,1,1,2,2,1,1,2,2
58573,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Gogrial East,44384,0,ADM2,Gogrial East,44384,SSD0457944384,2023,Endemic (under MDA),180056,152147,132259,86.93,73.45,ALB+IVM,2,180056,20706,48255,103892,3,1,1,3,3,1,1,3,3
58574,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Gogrial East,44384,0,ADM2,Gogrial East,44384,SSD0457944384,2024,Endemic (under MDA),182820,154483,185164,119.86,101.28,ALB+IVM,2,182820,21024,48996,105487,4,1,1,4,4,1,1,4,4
58576,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Gogrial West,44385,0,ADM2,Gogrial West,44385,SSD0457944385,2014,Endemic (MDA not delivered),360224,0,0,0,0,Not delivered,1,360224,50431,126078,183714,0,0,0,0,0,0,0,0,0
58577,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Gogrial West,44385,0,ADM2,Gogrial West,44385,SSD0457944385,2015,Not reported,0,0,0,0,0,Not delivered,999,412639,54013,109884,234849,0,0,0,0,0,0,0,0,0
58578,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Gogrial West,44385,0,ADM2,Gogrial West,44385,SSD0457944385,2016,Not reported,0,0,0,0,0,Not delivered,999,434013,55584,120506,244137,0,0,0,0,0,0,0,0,0
58579,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Gogrial West,44385,0,ADM2,Gogrial West,44385,SSD0457944385,2017,Endemic (MDA not delivered),412226,0,0,0,0,Not delivered,1,412226,57712,144279,210236,0,0,0,0,0,0,0,0,0
58580,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Gogrial West,44385,0,ADM2,Gogrial West,44385,SSD0457944385,2018,Endemic (MDA not delivered),411855,0,0,0,0,Not delivered,1,411855,49011,110377,237640,0,0,0,0,0,0,0,0,0
58581,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Gogrial West,44385,0,ADM2,Gogrial West,44385,SSD0457944385,2019,Endemic (MDA not delivered),412226,0,0,0,0,Not delivered,1,412226,49055,110477,237855,0,0,0,0,0,0,0,0,0
58582,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Gogrial West,44385,0,ADM2,Gogrial West,44385,SSD0457944385,2020,Endemic (MDA not delivered),384629,0,0,0,0,Not delivered,1,384629,45771,103081,221931,0,0,0,0,0,0,0,0,0
58583,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Gogrial West,44385,0,ADM2,Gogrial West,44385,SSD0457944385,2021,Endemic (under MDA),393466,325012,343472,105.68,87.29,ALB+IVM,2,393466,46822,105449,227030,1,1,1,1,1,1,1,1,1
58584,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Gogrial West,44385,0,ADM2,Gogrial West,44385,SSD0457944385,2022,Endemic (under MDA),408053,351660,343047,97.55,84.07,ALB+IVM,2,408053,45171,126048,225612,2,1,1,2,2,1,1,2,2
58585,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Gogrial West,44385,0,ADM2,Gogrial West,44385,SSD0457944385,2023,Endemic (under MDA),426358,360273,315286,87.51,73.95,ALB+IVM,2,426358,49031,114264,246009,3,1,1,3,3,1,1,3,3
58586,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Gogrial West,44385,0,ADM2,Gogrial West,44385,SSD0457944385,2024,Endemic (under MDA),432903,365803,359589,98.3,83.06,ALB+IVM,2,432903,49784,116018,249785,4,1,1,4,4,1,1,4,4
58588,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj East,44386,0,ADM2,Tonj East,44386,SSD0457944386,2014,Non-endemic,0,0,0,0,0,Not delivered,0,171490,24009,60022,87460,0,0,0,0,0,0,0,0,0
58589,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj East,44386,0,ADM2,Tonj East,44386,SSD0457944386,2015,Not reported,0,0,0,0,0,Not delivered,999,196442,25714,52311,111803,0,0,0,0,0,0,0,0,0
58590,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj East,44386,0,ADM2,Tonj East,44386,SSD0457944386,2016,Not reported,0,0,0,0,0,Not delivered,999,206618,26462,57368,116225,0,0,0,0,0,0,0,0,0
58591,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj East,44386,0,ADM2,Tonj East,44386,SSD0457944386,2017,Non-endemic,0,0,0,0,0,Not delivered,0,196246,27474,68686,100086,0,0,0,0,0,0,0,0,0
58592,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj East,44386,0,ADM2,Tonj East,44386,SSD0457944386,2018,Non-endemic,0,0,0,0,0,Not delivered,0,196070,23332,52547,113132,0,0,0,0,0,0,0,0,0
58593,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj East,44386,0,ADM2,Tonj East,44386,SSD0457944386,2019,Non-endemic,0,0,0,0,0,Not delivered,0,196246,23353,52594,113234,0,0,0,0,0,0,0,0,0
58594,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj East,44386,0,ADM2,Tonj East,44386,SSD0457944386,2020,Non-endemic,0,0,0,0,0,Not delivered,0,182354,21700,48871,105218,0,0,0,0,0,0,0,0,0
58595,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj East,44386,0,ADM2,Tonj East,44386,SSD0457944386,2021,Non-endemic,0,0,0,0,0,Not delivered,0,193374,23012,51824,111577,0,0,0,0,0,0,0,0,0
58596,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj East,44386,0,ADM2,Tonj East,44386,SSD0457944386,2022,Non-endemic,0,0,0,0,0,Not delivered,0,193459,21416,59760,106964,0,0,0,0,0,0,0,0,0
58597,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj East,44386,0,ADM2,Tonj East,44386,SSD0457944386,2023,Non-endemic,0,0,0,0,0,Not delivered,0,202138,23246,54173,116634,0,0,0,0,0,0,0,0,0
58598,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj East,44386,0,ADM2,Tonj East,44386,SSD0457944386,2024,Non-endemic,0,0,0,0,0,Not delivered,0,205241,23603,55005,118424,0,0,0,0,0,0,0,0,0
58600,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj North,44387,0,ADM2,Tonj North,44387,SSD0457944387,2014,Non-endemic,0,0,0,0,0,Not delivered,0,244001,34160,85400,124441,0,0,0,0,0,0,0,0,0
58601,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj North,44387,0,ADM2,Tonj North,44387,SSD0457944387,2015,Not reported,0,0,0,0,0,Not delivered,999,279505,36586,74431,159077,0,0,0,0,0,0,0,0,0
58602,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj North,44387,0,ADM2,Tonj North,44387,SSD0457944387,2016,Not reported,0,0,0,0,0,Not delivered,999,293983,37650,81626,165369,0,0,0,0,0,0,0,0,0
58603,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj North,44387,0,ADM2,Tonj North,44387,SSD0457944387,2017,Non-endemic,0,0,0,0,0,Not delivered,0,279225,39092,97729,142405,0,0,0,0,0,0,0,0,0
58604,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj North,44387,0,ADM2,Tonj North,44387,SSD0457944387,2018,Non-endemic,0,0,0,0,0,Not delivered,0,278974,33198,74765,160968,0,0,0,0,0,0,0,0,0
58605,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj North,44387,0,ADM2,Tonj North,44387,SSD0457944387,2019,Non-endemic,0,0,0,0,0,Not delivered,0,279225,33228,74832,161113,0,0,0,0,0,0,0,0,0
58606,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj North,44387,0,ADM2,Tonj North,44387,SSD0457944387,2020,Non-endemic,0,0,0,0,0,Not delivered,0,260506,31000,69816,150312,0,0,0,0,0,0,0,0,0
58607,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj North,44387,0,ADM2,Tonj North,44387,SSD0457944387,2021,Non-endemic,0,0,0,0,0,Not delivered,0,259929,30932,69661,149979,0,0,0,0,0,0,0,0,0
58608,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj North,44387,0,ADM2,Tonj North,44387,SSD0457944387,2022,Non-endemic,0,0,0,0,0,Not delivered,0,276371,30594,85371,152805,0,0,0,0,0,0,0,0,0
58609,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj North,44387,0,ADM2,Tonj North,44387,SSD0457944387,2023,Non-endemic,0,0,0,0,0,Not delivered,0,288769,33208,77390,166620,0,0,0,0,0,0,0,0,0
58610,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj North,44387,0,ADM2,Tonj North,44387,SSD0457944387,2024,Non-endemic,0,0,0,0,0,Not delivered,0,293202,33718,78578,169177,0,0,0,0,0,0,0,0,0
58612,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj South,44388,0,ADM2,Tonj South,44388,SSD0457944388,2014,Endemic (MDA not delivered),107323,0,0,0,0,Not delivered,1,107323,15025,37563,54735,0,0,0,0,0,0,0,0,0
58613,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj South,44388,0,ADM2,Tonj South,44388,SSD0457944388,2015,Not reported,0,0,0,0,0,Not delivered,999,91717,12005,24424,52200,0,0,0,0,0,0,0,0,0
58614,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj South,44388,0,ADM2,Tonj South,44388,SSD0457944388,2016,Not reported,0,0,0,0,0,Not delivered,999,96468,12355,26785,54264,0,0,0,0,0,0,0,0,0
58615,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj South,44388,0,ADM2,Tonj South,44388,SSD0457944388,2017,Endemic (under MDA),91625,78798,65749,83.44,71.76,ALB+IVM,2,91625,12828,32069,46729,1,1,1,1,1,1,1,1,1
58616,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj South,44388,0,ADM2,Tonj South,44388,SSD0457944388,2018,Endemic (under MDA),91543,77354,83439,107.87,91.15,ALB+IVM,2,91543,10894,24534,52820,2,1,1,2,2,1,1,2,2
58617,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj South,44388,0,ADM2,Tonj South,44388,SSD0457944388,2019,Endemic (MDA not delivered),91625,0,0,0,0,Not delivered,1,91625,10903,24556,52868,2,0,0,2,2,0,0,2,2
58618,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj South,44388,0,ADM2,Tonj South,44388,SSD0457944388,2020,Endemic (MDA not delivered),136382,0,0,0,0,Not delivered,1,136382,16229,36550,78692,2,0,0,2,2,0,0,2,2
58619,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj South,44388,0,ADM2,Tonj South,44388,SSD0457944388,2021,Endemic (under MDA),167158,115242,80247,69.63,48.01,ALB+IVM,2,167158,19892,44798,96450,3,1,1,3,3,1,0,3,2
58620,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj South,44388,0,ADM2,Tonj South,44388,SSD0457944388,2022,Endemic (under MDA),144688,124692,84158,67.49,58.17,ALB+IVM,2,144688,16017,44694,79998,4,1,1,4,4,1,0,4,2
58621,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj South,44388,0,ADM2,Tonj South,44388,SSD0457944388,2023,Endemic (under MDA),151178,127746,117381,91.89,77.64,ALB+IVM,2,151178,17385,40516,87230,5,1,1,5,5,1,1,5,3
58622,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Tonj South,44388,0,ADM2,Tonj South,44388,SSD0457944388,2024,Endemic (under MDA),153499,129707,107529,82.9,70.05,ALB+IVM,2,153499,17652,41138,88569,6,1,1,6,6,1,1,6,4
58624,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Twic Mayerdit,44389,0,ADM2,Twic Mayerdit,44389,SSD0457944389,2014,Endemic (MDA not delivered),302605,0,0,0,0,Not delivered,1,302605,42365,105912,154329,0,0,0,0,0,0,0,0,0
58625,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Twic Mayerdit,44389,0,ADM2,Twic Mayerdit,44389,SSD0457944389,2015,Not reported,0,0,0,0,0,Not delivered,999,346636,45373,92307,197284,0,0,0,0,0,0,0,0,0
58626,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Twic Mayerdit,44389,0,ADM2,Twic Mayerdit,44389,SSD0457944389,2016,Not reported,0,0,0,0,0,Not delivered,999,364591,46693,101230,205087,0,0,0,0,0,0,0,0,0
58627,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Twic Mayerdit,44389,0,ADM2,Twic Mayerdit,44389,SSD0457944389,2017,Endemic (MDA not delivered),346289,0,0,0,0,Not delivered,1,346289,48481,121201,176608,0,0,0,0,0,0,0,0,0
58628,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Twic Mayerdit,44389,0,ADM2,Twic Mayerdit,44389,SSD0457944389,2018,Endemic (MDA not delivered),345978,0,0,0,0,Not delivered,1,345978,41171,92722,199629,0,0,0,0,0,0,0,0,0
58629,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Twic Mayerdit,44389,0,ADM2,Twic Mayerdit,44389,SSD0457944389,2019,Endemic (MDA not delivered),346289,0,0,0,0,Not delivered,1,346289,41208,92806,199809,0,0,0,0,0,0,0,0,0
58630,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Twic Mayerdit,44389,0,ADM2,Twic Mayerdit,44389,SSD0457944389,2020,Endemic (MDA not delivered),323333,0,0,0,0,Not delivered,1,323333,38477,86653,186563,0,0,0,0,0,0,0,0,0
58631,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Twic Mayerdit,44389,0,ADM2,Twic Mayerdit,44389,SSD0457944389,2021,Endemic (under MDA),301490,273216,356331,130.42,118.19,ALB+IVM,2,301490,35877,80799,173960,1,1,1,1,1,1,1,1,1
58632,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Twic Mayerdit,44389,0,ADM2,Twic Mayerdit,44389,SSD0457944389,2022,Endemic (under MDA),343024,295618,132151,44.7,38.53,ALB+IVM,2,343024,37973,105960,189658,2,1,0,2,1,1,0,2,1
58633,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Twic Mayerdit,44389,0,ADM2,Twic Mayerdit,44389,SSD0457944389,2023,Endemic (under MDA),358412,302858,225402,74.42,62.89,ALB+IVM,2,358412,41217,96054,206804,3,1,1,3,2,1,0,3,1
58634,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Warraps,4579,Twic Mayerdit,44389,0,ADM2,Twic Mayerdit,44389,SSD0457944389,2024,Endemic (under MDA),363914,307507,277744,90.32,76.32,ALB+IVM,2,363914,41850,97529,209978,4,1,1,4,3,1,1,4,2
58636,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ezo,44390,0,ADM2,Ezo,44390,SSD0458044390,2014,Endemic (MDA not delivered),91953,0,0,0,0,Not delivered,1,91953,12873,32184,46896,0,0,0,0,0,0,0,0,0
58637,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ezo,44390,0,ADM2,Ezo,44390,SSD0458044390,2015,Not reported,0,0,0,0,0,Not delivered,999,105333,13788,28050,59949,0,0,0,0,0,0,0,0,0
58638,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ezo,44390,0,ADM2,Ezo,44390,SSD0458044390,2016,Not reported,0,0,0,0,0,Not delivered,999,110790,14189,30761,62321,0,0,0,0,0,0,0,0,0
58639,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ezo,44390,0,ADM2,Ezo,44390,SSD0458044390,2017,Endemic (MDA not delivered),105228,0,0,0,0,Not delivered,1,105228,14732,36830,53666,0,0,0,0,0,0,0,0,0
58640,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ezo,44390,0,ADM2,Ezo,44390,SSD0458044390,2018,Endemic (MDA not delivered),105133,0,0,0,0,Not delivered,1,105133,12511,28176,60662,0,0,0,0,0,0,0,0,0
58641,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ezo,44390,0,ADM2,Ezo,44390,SSD0458044390,2019,Endemic (under MDA),105228,55107,49029,88.97,46.59,ALB+IVM,2,105228,12522,28201,60717,1,1,1,1,1,1,0,1,0
58642,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ezo,44390,0,ADM2,Ezo,44390,SSD0458044390,2020,Endemic (MDA not delivered),113977,0,0,0,0,Not delivered,1,113977,13563,30546,65765,1,0,0,1,1,0,0,1,0
58643,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ezo,44390,0,ADM2,Ezo,44390,SSD0458044390,2021,Endemic (under MDA),117805,96311,80394,83.47,68.24,ALB+IVM,2,117805,14019,31572,67973,2,1,1,2,2,1,1,2,1
58644,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ezo,44390,0,ADM2,Ezo,44390,SSD0458044390,2022,Endemic (under MDA),120918,104208,97300,93.37,80.47,ALB+IVM,2,120918,13386,37352,66856,3,1,1,3,3,1,1,3,2
58645,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ezo,44390,0,ADM2,Ezo,44390,SSD0458044390,2023,Endemic (under MDA),126342,106759,90823,85.07,71.89,ALB+IVM,2,126342,14529,33860,72899,4,1,1,4,4,1,1,4,3
58646,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ezo,44390,0,ADM2,Ezo,44390,SSD0458044390,2024,Endemic (under MDA),128282,108399,99340,91.64,77.44,ALB+IVM,2,128282,14752,34380,74019,5,1,1,5,5,1,1,5,4
58648,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ibba,44391,0,ADM2,Ibba,44391,SSD0458044391,2014,Endemic (MDA not delivered),47730,0,0,0,0,Not delivered,1,47730,6682,16706,24342,0,0,0,0,0,0,0,0,0
58649,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ibba,44391,0,ADM2,Ibba,44391,SSD0458044391,2015,Not reported,0,0,0,0,0,Not delivered,999,60478,7916,16105,34420,0,0,0,0,0,0,0,0,0
58650,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ibba,44391,0,ADM2,Ibba,44391,SSD0458044391,2016,Not reported,0,0,0,0,0,Not delivered,999,63611,8147,17662,35782,0,0,0,0,0,0,0,0,0
58651,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ibba,44391,0,ADM2,Ibba,44391,SSD0458044391,2017,Endemic (MDA not delivered),60418,0,0,0,0,Not delivered,1,60418,8459,21146,30813,0,0,0,0,0,0,0,0,0
58652,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ibba,44391,0,ADM2,Ibba,44391,SSD0458044391,2018,Endemic (MDA not delivered),60364,0,0,0,0,Not delivered,1,60364,7183,16178,34830,0,0,0,0,0,0,0,0,0
58653,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ibba,44391,0,ADM2,Ibba,44391,SSD0458044391,2019,Endemic (under MDA),60418,47021,37551,79.86,62.15,ALB+IVM,2,60418,7190,16192,34861,1,1,1,1,1,1,0,1,0
58654,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ibba,44391,0,ADM2,Ibba,44391,SSD0458044391,2020,Endemic (MDA not delivered),59164,0,0,0,0,Not delivered,1,59164,7041,15856,34138,1,0,0,1,1,0,0,1,0
58655,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ibba,44391,0,ADM2,Ibba,44391,SSD0458044391,2021,Endemic (under MDA),68402,49994,51038,102.09,74.61,ALB+IVM,2,68402,8140,18332,39468,2,1,1,2,2,1,1,2,1
58656,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ibba,44391,0,ADM2,Ibba,44391,SSD0458044391,2022,Endemic (under MDA),62767,54093,49910,92.27,79.52,ALB+IVM,2,62767,6948,19389,34704,3,1,1,3,3,1,1,3,2
58657,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ibba,44391,0,ADM2,Ibba,44391,SSD0458044391,2023,Endemic (under MDA),65583,55417,49901,90.05,76.09,ALB+IVM,2,65583,7542,17576,37841,4,1,1,4,4,1,1,4,3
58658,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Ibba,44391,0,ADM2,Ibba,44391,SSD0458044391,2024,Endemic (under MDA),66589,56268,54127,96.19,81.29,ALB+IVM,2,66590,7658,17846,38422,5,1,1,5,5,1,1,5,4
58660,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Maridi,44392,0,ADM2,Maridi,44392,SSD0458044392,2014,Endemic (MDA not delivered),93356,0,0,0,0,Not delivered,1,93356,13070,32675,47612,0,0,0,0,0,0,0,0,0
58661,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Maridi,44392,0,ADM2,Maridi,44392,SSD0458044392,2015,Not reported,0,0,0,0,0,Not delivered,999,75842,9927,20196,43165,0,0,0,0,0,0,0,0,0
58662,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Maridi,44392,0,ADM2,Maridi,44392,SSD0458044392,2016,Not reported,0,0,0,0,0,Not delivered,999,79770,10216,22149,44872,0,0,0,0,0,0,0,0,0
58663,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Maridi,44392,0,ADM2,Maridi,44392,SSD0458044392,2017,Endemic (MDA not delivered),75766,0,0,0,0,Not delivered,1,75766,10607,26518,38641,0,0,0,0,0,0,0,0,0
58664,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Maridi,44392,0,ADM2,Maridi,44392,SSD0458044392,2018,Endemic (MDA not delivered),75698,0,0,0,0,Not delivered,1,75698,9008,20287,43678,0,0,0,0,0,0,0,0,0
58665,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Maridi,44392,0,ADM2,Maridi,44392,SSD0458044392,2019,Endemic (under MDA),75766,96447,85349,88.49,112.65,ALB+IVM,2,75766,9016,20305,43717,1,1,1,1,1,1,1,1,1
58666,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Maridi,44392,0,ADM2,Maridi,44392,SSD0458044392,2020,Endemic (MDA not delivered),115717,0,0,0,0,Not delivered,1,115717,13770,31012,66769,1,0,0,1,1,0,0,1,1
58667,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Maridi,44392,0,ADM2,Maridi,44392,SSD0458044392,2021,Endemic (under MDA),119487,97781,111817,114.35,93.58,ALB+IVM,2,119487,14219,32023,68944,2,1,1,2,2,1,1,2,2
58668,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Maridi,44392,0,ADM2,Maridi,44392,SSD0458044392,2022,Endemic (under MDA),122764,105798,97395,92.06,79.34,ALB+IVM,2,122764,13590,37922,67876,3,1,1,3,3,1,1,3,3
58669,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Maridi,44392,0,ADM2,Maridi,44392,SSD0458044392,2023,Endemic (under MDA),128271,108389,95236,87.87,74.25,ALB+IVM,2,128271,14751,34377,74012,4,1,1,4,4,1,1,4,4
58670,Africa,Eastern Africa,AFRO,South Sudan,41,OD,SS,SSD,Western Equatoria,4580,Maridi,44392,0,ADM2,Maridi,44392,SSD0458044392,2024,Endemic (under MDA),130241,110053,106322,96.61,81.63,ALB+IVM,2,130241,14978,34904,75149,5,1,1,5,5,1,1,5,5
